layer,weight_shape,feature_shape,feat_dim,num_samples,fro_norm,rel_change,dim_90,dim_95,stable_rank,participation_ratio,top4_energy,top8_energy,top16_energy,top32_energy,top64_energy,dim_90_frac,weight_shape_parsed,feature_shape_parsed
base_model.model.backbone.stages.2.blocks.6.attn.w_msa,,"(5120, 1408)",1408,5120,2062.571533203125,0.3830626958662039,222,318,11.50965976715088,52.73707580566406,0.2186456471681594,0.3073155283927917,0.4115225076675415,0.5285492539405823,0.6613117456436157,0.1576704545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.6.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,2062.571533203125,0.3830626958662039,222,318,11.50965976715088,52.73707580566406,0.2186456471681594,0.3073155283927917,0.4115225076675415,0.5285492539405823,0.6613117456436157,0.1576704545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.7.attn.w_msa,,"(5120, 1408)",1408,5120,3645.310302734375,0.3455436752731728,184,282,5.520003318786621,21.601808547973636,0.3383472561836242,0.4223796427249908,0.5177090764045715,0.6257523894309998,0.7406249046325684,0.1306818181818181,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.7.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,3645.310302734375,0.3455436752731728,184,282,5.520003318786621,21.601808547973636,0.3383472561836242,0.4223796427249908,0.5177090764045715,0.6257523894309998,0.7406249046325684,0.1306818181818181,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.8.attn.w_msa,,"(5120, 1408)",1408,5120,5215.59716796875,0.5711365440472481,205,311,9.147908210754396,39.242431640625,0.2478217780590057,0.357660174369812,0.4752689898014068,0.592821478843689,0.7134634852409363,0.1455965909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.8.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,5215.59716796875,0.5711365440472481,205,311,9.147908210754396,39.242431640625,0.2478217780590057,0.357660174369812,0.4752689898014068,0.592821478843689,0.7134634852409363,0.1455965909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.9.attn.w_msa,,"(5120, 1408)",1408,5120,7072.00439453125,0.464041361312605,159,255,6.078670978546143,22.843542098999023,0.336461067199707,0.4456842839717865,0.5607272982597351,0.6709707379341125,0.7765631675720215,0.1129261363636363,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.9.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,7072.00439453125,0.464041361312605,159,255,6.078670978546143,22.843542098999023,0.336461067199707,0.4456842839717865,0.5607272982597351,0.6709707379341125,0.7765631675720215,0.1129261363636363,,"(5120, 1408)"
base_model.model.backbone.stages.1.blocks.0.attn.w_msa.attn_drop,,"(20480, 16)",16,20480,1.5617365534126293e-07,1.746074522552014e-08,16,16,0.0242321323603391,9.885618209838867,0.0113940965384244,0.0164878088980913,0.0237952098250389,,,1.0,,"(20480, 16)"
base_model.model.backbone.stages.1.blocks.0.attn.w_msa.softmax,,"(20480, 16)",16,20480,1.5617365534126293e-07,1.746074522552014e-08,16,16,0.0242321323603391,9.885618209838867,0.0113940965384244,0.0164878088980913,0.0237952098250389,,,1.0,,"(20480, 16)"
base_model.model.backbone.stages.1.blocks.1.attn.w_msa.attn_drop,,"(20480, 16)",16,20480,1.146888877201491e-07,1.2822607272039115e-08,16,16,0.0131277693435549,13.537763595581056,0.0050920047797262,0.0084260487928986,0.0129816103726625,,,1.0,,"(20480, 16)"
base_model.model.backbone.stages.1.blocks.1.attn.w_msa.softmax,,"(20480, 16)",16,20480,1.146888877201491e-07,1.2822607272039115e-08,16,16,0.0131277693435549,13.537763595581056,0.0050920047797262,0.0084260487928986,0.0129816103726625,,,1.0,,"(20480, 16)"
base_model.model.backbone.stages.1.blocks.0.attn.w_msa,,"(20480, 704)",704,20480,612.621826171875,0.0918066762025936,24,47,2.548391103744507,5.5146002769470215,0.6435349583625793,0.7622932195663452,0.8526814579963684,0.9251695275306702,0.9665332436561584,0.034090909090909,,"(20480, 704)"
base_model.model.backbone.stages.1.blocks.0.attn.w_msa.proj_drop,,"(20480, 704)",704,20480,612.621826171875,0.0918066762025936,24,47,2.548391103744507,5.5146002769470215,0.6435349583625793,0.7622932195663452,0.8526814579963684,0.9251695275306702,0.9665332436561584,0.034090909090909,,"(20480, 704)"
base_model.model.backbone.stages.1.blocks.1.attn.w_msa,,"(20480, 704)",704,20480,441.3857116699219,0.095496813332229,58,98,3.0743601322174072,7.412732124328613,0.5623064637184143,0.6612607836723328,0.7496016621589661,0.8348994851112366,0.9114673137664796,0.0823863636363636,,"(20480, 704)"
base_model.model.backbone.stages.1.blocks.1.attn.w_msa.proj_drop,,"(20480, 704)",704,20480,441.3857116699219,0.095496813332229,58,98,3.0743601322174072,7.412732124328613,0.5623064637184143,0.6612607836723328,0.7496016621589661,0.8348994851112366,0.9114673137664796,0.0823863636363636,,"(20480, 704)"
base_model.model.backbone.stages.0.blocks.0.attn.w_msa.attn_drop,,"(62720, 8)",8,62720,0.0,0.0,8,8,0.0,,0.0,0.0,,,,1.0,,"(62720, 8)"
base_model.model.backbone.stages.0.blocks.0.attn.w_msa.softmax,,"(62720, 8)",8,62720,0.0,0.0,8,8,0.0,,0.0,0.0,,,,1.0,,"(62720, 8)"
base_model.model.backbone.stages.0.blocks.1.attn.w_msa.attn_drop,,"(62720, 8)",8,62720,1.4062354125599088e-07,1.2705447658160884e-08,8,8,0.0197028722614049,7.725315570831299,0.0110639836639165,0.0193880647420883,,,,1.0,,"(62720, 8)"
base_model.model.backbone.stages.0.blocks.1.attn.w_msa.softmax,,"(62720, 8)",8,62720,1.4062354125599088e-07,1.2705447658160884e-08,8,8,0.0197028722614049,7.725315570831299,0.0110639836639165,0.0193880647420883,,,,1.0,,"(62720, 8)"
base_model.model.backbone.stages.0.blocks.0.attn.w_msa,,"(62720, 352)",352,62720,0.0,0.0,352,352,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,"(62720, 352)"
base_model.model.backbone.stages.0.blocks.0.attn.w_msa.proj_drop,,"(62720, 352)",352,62720,0.0,0.0,352,352,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,"(62720, 352)"
base_model.model.backbone.stages.0.blocks.1.attn.w_msa,,"(62720, 352)",352,62720,802.39892578125,0.1582952488875205,5,10,1.3751723766326904,1.8505939245224,0.8942991495132446,0.9417961835861206,0.9684410691261292,0.985737919807434,0.9950352907180786,0.0142045454545454,,"(62720, 352)"
base_model.model.backbone.stages.0.blocks.1.attn.w_msa.proj_drop,,"(62720, 352)",352,62720,802.39892578125,0.1582952488875205,5,10,1.3751723766326904,1.8505939245224,0.8942991495132446,0.9417961835861206,0.9684410691261292,0.985737919807434,0.9950352907180786,0.0142045454545454,,"(62720, 352)"
